F0	F10	F20	F30	F40	F50	F60
2L.3488564353840	0.0742857142857143	0.0588235294117647	0.120418848167539	0.160714285714286	0.0617283950617284	0.0674157303370786	0.0652173913043478
2L.2189728305213	0	0	0	0	0.0153846153846154	0	0
2L.8804628813788	0.108108108108108	0.0721649484536082	0.181818181818182	0.0793650793650794	0.0775862068965517	0.0681818181818182	0.0210526315789474
2L.2561107680190	0.202898550724638	0.147368421052632	0.157894736842105	0.0942408376963351	0.0694444444444444	0.0681818181818182	0.0886075949367089
2L.8476433764195	0.189349112426035	0.155339805825243	0.189189189189189	0.148148148148148	0.197530864197531	0.146666666666667	0.101694915254237
2L.3634973903500	0.0048780487804878	0	0.018018018018018	0	0.0285714285714286	0	0.024390243902439
2L.4871266796021	0.24	0.252525252525253	0.266666666666667	0.451127819548872	0.523809523809524	0.675324675324675	0.675675675675676
2L.4156430903344	0.451612903225806	0.466666666666667	0.40952380952381	0.245614035087719	0.152542372881356	0.185185185185185	0.245614035087719
2L.5892398286103	0.0787878787878788	0.0163934426229508	0.04	0.0357142857142857	0.0666666666666667	0	0.0459770114942529
2L.9773211169103	0.00649350649350649	0	0	0	0	0	0
2L.4041327243757	0.215686274509804	0.274336283185841	0.314606741573034	0.304761904761905	0.308943089430894	0.433333333333333	0.39568345323741
2L.1078615134566	0.189320388349515	0.135714285714286	0.173228346456693	0.0819672131147541	0.148148148148148	0.099009900990099	0.082089552238806
2L.7545697639939	0.0197044334975369	0	0.0423728813559322	0	0.00909090909090909	0	0
2L.5684007834026	0	0.0113636363636364	0	0	0	0	0
2L.4692451506120	0.0764525993883792	0.135714285714286	0.0916666666666667	0.0961538461538462	0.0824742268041237	0.201923076923077	0.241666666666667
2L.5873872893730	0.0787671232876712	0.0393700787401575	0.075	0	0.04	0.0126582278481013	0.051948051948052
2L.3834530349680	0.0253164556962025	0	0	0	0	0	0
2L.8502885848188	0.0372492836676218	0.0454545454545455	0.0551724137931034	0.130434782608696	0.0909090909090909	0.149253731343284	0.131147540983607
2L.8275534433729	0.051948051948052	0.0898876404494382	0.010752688172043	0	0	0	0
2L.6667664233291	0.0970873786407767	0.236842105263158	0.191666666666667	0.236842105263158	0.136363636363636	0.168224299065421	0.215909090909091
2L.5755778235047	0.0448717948717949	0.126760563380282	0.0534351145038168	0.105263157894737	0.0588235294117647	0.114285714285714	0.0576923076923077
2L.4042738294201	0.0318471337579618	0.03125	0	0.00862068965517241	0	0	0
2L.8192045282935	0.00367647058823529	0	0.00763358778625954	0	0	0	0.0222222222222222
2L.2847240499315	0.239344262295082	0.25	0.493150684931507	0.456521739130435	0.578947368421053	0.610169491525424	0.5
2L.9945790287463	0.02	0.144736842105263	0.104477611940299	0.024390243902439	0	0	0
2L.2624576047502	0.150442477876106	0.310126582278481	0.417910447761194	0.462962962962963	0.398230088495575	0.323232323232323	0.48314606741573
2L.1330083078580	0	0.0105263157894737	0	0.00684931506849315	0	0	0
2L.8882910248056	0.0674846625766871	0.0111111111111111	0.0133333333333333	0	0.015625	0	0
2L.2570558625172	0.0319634703196347	0	0	0	0	0	0
2L.7890831837448	0.0194805194805195	0	0	0	0	0	0
2L.5239823349324	0.0202702702702703	0.0571428571428571	0.0188679245283019	0.0186335403726708	0.0112359550561798	0.0212765957446809	0.00892857142857143
2L.7938833977734	0.00680272108843537	0	0	0	0	0	0
2L.7614565189671	0.0033003300330033	0	0.0112359550561798	0.0186335403726708	0	0	0
2L.6908543494264	0.0062111801242236	0	0.00561797752808989	0.02	0	0.0144927536231884	0.0147058823529412
2L.2951369061833	0.150769230769231	0.2	0.246153846153846	0.275	0.292682926829268	0.12987012987013	0.1875
2L.3975396710039	0.003584229390681	0	0	0	0	0	0
2L.9018756016788	0.204472843450479	0.24390243902439	0.166666666666667	0.181818181818182	0.228070175438596	0.15929203539823	0.211764705882353
2L.8128243087666	0.0239043824701195	0	0.0163934426229508	0.06	0.0612244897959184	0.0694444444444444	0.0476190476190476
2L.73622966493	0.124324324324324	0.129411764705882	0.102739726027397	0.102564102564103	0.133858267716535	0.0958904109589041	0.173333333333333
2L.2819918352747	0.034965034965035	0.0617283950617284	0	0.00680272108843537	0.018018018018018	0.0181818181818182	0.0210526315789474
2L.375848459209	0.428571428571429	0.392857142857143	0.471428571428571	0.363636363636364	0.490566037735849	0.368421052631579	0.370967741935484
2L.5578319893188	0.402116402116402	0.287671232876712	0.323943661971831	0.297297297297297	0.288135593220339	0.311320754716981	0.428571428571429
2L.499803097457	0.287878787878788	0.4125	0.282352941176471	0.210191082802548	0.324324324324324	0.227848101265823	0.257425742574257
2L.3621131200483	0.45360824742268	0.571428571428571	0.482758620689655	0.423076923076923	0.415254237288136	0.343283582089552	0.278260869565217
2L.4992209556202	0.0185185185185185	0.0291970802919708	0.0158730158730159	0.0227272727272727	0	0.0416666666666667	0.0294117647058824
2L.7932047626451	0.0507246376811594	0.0101010101010101	0.0555555555555556	0.0425531914893617	0.0714285714285714	0.0306122448979592	0
2L.708716073946	0.35632183908046	0.419753086419753	0.533333333333333	0.5	0.5	0.733333333333333	0.584905660377358
2L.3503242944579	0	0.00840336134453781	0.00900900900900901	0.0344827586206897	0.0208333333333333	0.0105263157894737	0.0149253731343284
2L.3171134874503	0.0402298850574713	0.0165289256198347	0.0142857142857143	0.0170940170940171	0.027027027027027	0.0245901639344262	0.0437956204379562
2L.2972919545185	0.0365296803652968	0.0671641791044776	0.101449275362319	0.0869565217391304	0.111111111111111	0.0810810810810811	0.0784313725490196
2L.1331373241904	0.0196850393700787	0.0298507462686567	0	0	0	0	0
2L.6357274025201	0.026431718061674	0.185185185185185	0.122950819672131	0.12280701754386	0.222972972972973	0.144927536231884	0.159420289855072
2L.7015609099622	0.025	0	0	0	0	0	0
2L.9141411962267	0.111731843575419	0.193181818181818	0.327731092436975	0.333333333333333	0.12987012987013	0.1625	0.130434782608696
2L.9380149040020	0.037914691943128	0.0333333333333333	0.0253164556962025	0.032520325203252	0.0833333333333333	0.0119047619047619	0.0284090909090909
2L.8512326048834	0.395604395604396	0.507042253521127	0.491803278688525	0.45	0.464912280701754	0.586666666666667	0.627659574468085
2L.7539491329979	0	0.0151515151515152	0.0126582278481013	0.0236220472440945	0	0	0.0140845070422535
2L.7371994737079	0.0753424657534247	0.0246913580246914	0.0462962962962963	0.0434782608695652	0.0943396226415094	0.0384615384615385	0.0967741935483871
2L.1191663353799	0.253623188405797	0.2	0.138888888888889	0.27027027027027	0.213483146067416	0.2625	0.311475409836066
2L.9677199007483	0.0205479452054795	0.025	0.00961538461538462	0.0576923076923077	0.0853658536585366	0.0588235294117647	0.0198019801980198
2L.7180417984385	0.0213903743315508	0	0	0	0	0	0
2L.4505321715922	0.0625	0.05	0.155339805825243	0.106666666666667	0.112903225806452	0.0634920634920635	0.09375
2L.1562702502693	0.0598802395209581	0.0860215053763441	0.0309278350515464	0	0	0	0
2L.5518466594530	0.123655913978495	0.1	0.2	0.106598984771574	0.178082191780822	0.201342281879195	0.187919463087248
2L.1594769077738	0.0191570881226054	0	0	0	0	0	0
2L.430172917287	0.0053475935828877	0	0.0221238938053097	0.0303030303030303	0.0444444444444444	0.0298507462686567	0.024390243902439
2L.9291334280362	0.0215384615384615	0.00826446280991736	0	0	0	0	0
2L.4924222871011	0.004149377593361	0.0163934426229508	0.00862068965517241	0.0508474576271186	0.008	0	0
2L.5035748625302	0.31	0.134615384615385	0.171875	0.192307692307692	0.154545454545455	0.191176470588235	0.123711340206186
2L.9085124011119	0.00518134715025907	0	0	0	0	0	0
2L.4927754117960	0.175324675324675	0.169014084507042	0.0923076923076923	0.0793650793650794	0.171428571428571	0.229166666666667	0.211111111111111
2L.7437680598569	0.291891891891892	0.287037037037037	0.567901234567901	0.539130434782609	0.543859649122807	0.518987341772152	0.419642857142857
2L.8722833241433	0.0111940298507463	0.0135135135135135	0	0	0	0	0
2L.1319162447137	0.0740740740740741	0.129411764705882	0.140625	0.138888888888889	0.309090909090909	0.103448275862069	0.159090909090909
2L.5365971604974	0.00485436893203883	0.015748031496063	0	0.00454545454545455	0	0	0.0136054421768707
2L.6870755969610	0.0921052631578947	0.0666666666666667	0.130434782608696	0.0731707317073171	0.176470588235294	0.051948051948052	0.0531914893617021
2L.3216985453687	0.0384615384615385	0.0491803278688525	0.0568720379146919	0.123076923076923	0.0882352941176471	0.0470588235294118	0.0898876404494382
2L.7199808652087	0.421383647798742	0.544642857142857	0.545454545454545	0.447674418604651	0.339622641509434	0.324561403508772	0.375
2L.168801673776	0.0409090909090909	0.0854700854700855	0.095959595959596	0.0655737704918033	0.0833333333333333	0.0340909090909091	0.0317460317460317
2L.7861604999561	0.179012345679012	0.227272727272727	0.272727272727273	0.111111111111111	0.144329896907216	0.35632183908046	0.325581395348837
2L.7873200702820	0.0776699029126214	0.0597014925373134	0.0588235294117647	0.0631578947368421	0.0616438356164384	0.0239520958083832	0.00662251655629139
2L.3463477218722	0.0115606936416185	0.0105263157894737	0.012987012987013	0.0571428571428571	0.0163934426229508	0.0256410256410256	0.00862068965517241
2L.4162061006794	0.384615384615385	0.336633663366337	0.428571428571429	0.345454545454545	0.142857142857143	0.149606299212598	0.211764705882353
2L.771415424435	0.0502793296089385	0.0833333333333333	0.108433734939759	0.115384615384615	0.145299145299145	0.183673469387755	0.225490196078431
2L.4264221560452	0.031055900621118	0.0720720720720721	0	0.0357142857142857	0.0232558139534884	0.0761904761904762	0
2L.9141557484653	0.183870967741935	0.144144144144144	0.141732283464567	0.0731707317073171	0.165137614678899	0.21	0.136986301369863
2L.4502610246065	0.051948051948052	0	0	0.00617283950617284	0.00934579439252336	0	0.0208333333333333
2L.4218569389973	0.432	0.322222222222222	0.472972972972973	0.320261437908497	0.323529411764706	0.409090909090909	0.333333333333333
2L.2941311236293	0.00892857142857143	0	0	0	0	0	0
2L.7789937578876	0.0534351145038168	0.0220588235294118	0	0.05	0.0192307692307692	0.00649350649350649	0.0186915887850467
2L.7702669181195	0.142857142857143	0.099290780141844	0.024390243902439	0.125	0.107142857142857	0.146892655367232	0.120689655172414
2L.5809698734951	0.00471698113207547	0.0447761194029851	0.0333333333333333	0.0050761421319797	0	0	0
2L.1119717588144	0.242857142857143	0.132743362831858	0.147286821705426	0.0909090909090909	0.120967741935484	0.0987654320987654	0.0797546012269939
2L.9713257381651	0.0326086956521739	0.053030303030303	0.0359712230215827	0.0373831775700935	0.0736842105263158	0	0.0654205607476635
2L.7871264982028	0.155844155844156	0.0275229357798165	0.0472972972972973	0.0677966101694915	0	0	0.0123456790123457
2L.9800553901959	0.00383141762452107	0	0	0	0	0	0
2L.6379515429446	0.0940594059405941	0.0594059405940594	0.0723981900452489	0.0862068965517241	0.155555555555556	0.1875	0.225
2L.6959559639820	0.205761316872428	0.175438596491228	0.0909090909090909	0.143939393939394	0.272727272727273	0.208	0.240384615384615
2L.1024387886774	0.0482758620689655	0.0465116279069767	0.072	0.108108108108108	0.0188679245283019	0.0101010101010101	0.0106382978723404
2L.8556748107542	0.00909090909090909	0	0	0	0	0	0
2L.7737026831717	0.505226480836237	0.466666666666667	0.558823529411765	0.346153846153846	0.394366197183099	0.486772486772487	0.521367521367521
2L.9043747152180	0.304597701149425	0.394366197183099	0.363636363636364	0.25	0.343283582089552	0.349397590361446	0.414634146341463
2L.2796795721703	0.00598802395209581	0	0	0.00497512437810945	0	0	0.008
2L.2944664415347	0.0414201183431953	0.012987012987013	0.0469798657718121	0.0112359550561798	0.0062111801242236	0	0
2L.9374015200319	0.0698529411764706	0.109375	0.0813008130081301	0.08	0.0740740740740741	0.0526315789473684	0
2L.4965207298909	0.331360946745562	0.242105263157895	0.225352112676056	0.244444444444444	0.25	0.25	0.0933333333333333
2L.5061287208607	0.00588235294117647	0.0198019801980198	0.0422535211267606	0	0	0	0
2L.8968238841390	0.0108108108108108	0	0	0	0	0	0
2L.5169008987664	0.235294117647059	0.0694444444444444	0.025	0	0.0155038759689922	0	0
2L.6207831537005	0.219858156028369	0.160377358490566	0.145454545454545	0.327014218009479	0.460674157303371	0.482758620689655	0.644927536231884
2L.3473690344678	0.0104712041884817	0	0	0	0	0	0
2L.4560380634953	0.0592105263157895	0.0210526315789474	0.00854700854700855	0	0.0104166666666667	0	0
2L.3091306419056	0.207547169811321	0.0875	0.197802197802198	0.0897435897435897	0.244444444444444	0.180722891566265	0.121951219512195
2L.5033765240699	0.0137931034482759	0	0	0	0	0	0
2L.5996355495758	0.00823045267489712	0	0	0	0	0	0
2L.7349727194109	0.0155038759689922	0.0106382978723404	0	0	0	0	0
2L.3889989144657	0.188829787234043	0.121212121212121	0.251655629139073	0.0588235294117647	0.130081300813008	0.0714285714285714	0.0761904761904762
2L.2114637241903	0.0578512396694215	0.0353982300884956	0.0769230769230769	0.0263157894736842	0	0.0263157894736842	0.0224719101123595
2L.167945172009	0.0418604651162791	0.0265486725663717	0	0	0.00884955752212389	0	0
2L.4417074968804	0.00980392156862745	0.00746268656716418	0.00833333333333333	0	0	0.00934579439252336	0.0119047619047619
2L.2258052427536	0.213197969543147	0.300813008130081	0.212389380530973	0.226190476190476	0.245098039215686	0.260869565217391	0.0984848484848485
2L.521803093869	0.0943396226415094	0.114754098360656	0.205298013245033	0.03125	0.122699386503067	0.0617283950617284	0.121951219512195
2L.6474845565173	0.445121951219512	0.48314606741573	0.472222222222222	0.591836734693878	0.363636363636364	0.439393939393939	0.419753086419753
2L.937653130840	0.555555555555556	0.5	0.302325581395349	0.387096774193548	0.401639344262295	0.373737373737374	0.310077519379845
2L.1645434609869	0.0204081632653061	0	0	0.00636942675159236	0	0	0
2L.8230572783612	0.0350877192982456	0.0102040816326531	0.0102040816326531	0.0166666666666667	0.0746268656716418	0	0
2L.5023928422456	0.365591397849462	0.333333333333333	0.274336283185841	0.285714285714286	0.231578947368421	0.324675324675325	0.25
2L.758103732082	0.0701754385964912	0.087248322147651	0.0980392156862745	0.0598290598290598	0.121739130434783	0.102040816326531	0.138888888888889
2L.1876676358215	0.0115606936416185	0.0229885057471264	0.00584795321637427	0.0227272727272727	0	0	0
2L.3867744140325	0.248847926267281	0.41726618705036	0.3	0.37914691943128	0.24822695035461	0.166666666666667	0.167785234899329
2L.2501630247303	0.113989637305699	0.134920634920635	0.144	0.296703296703297	0.230769230769231	0.17910447761194	0.244274809160305
2L.5653524248563	0.0555555555555556	0.0247933884297521	0	0.0143884892086331	0	0.0131578947368421	0.0078740157480315
2L.9540174101972	0.415204678362573	0.19672131147541	0.302631578947368	0.141025641025641	0.257731958762887	0.293333333333333	0.242424242424242
2L.6647122654717	0.26453488372093	0.220472440944882	0.216417910447761	0.166666666666667	0.0347826086956522	0.152380952380952	0.1
2L.6654481172088	0.132911392405063	0.164705882352941	0.170454545454545	0.0864197530864197	0.0125	0.0229885057471264	0
2L.5642903127238	0.0131004366812227	0.0173913043478261	0.0388349514563107	0.0294117647058824	0.0581395348837209	0.0641025641025641	0.0135135135135135
2L.5212018476546	0.00495049504950495	0	0	0	0	0	0
2L.5141674139182	0.0301204819277108	0	0	0	0	0	0
2L.8245755081966	0.0265486725663717	0.0808823529411765	0.027027027027027	0.0677083333333333	0.0514705882352941	0	0
2L.2737578198230	0.15	0.107692307692308	0.197183098591549	0.14	0.140625	0.191780821917808	0.161616161616162
2L.7303460506181	0.0185185185185185	0.0106382978723404	0	0	0	0	0
2L.2401429640088	0.0833333333333333	0.0348837209302326	0.0434782608695652	0.0666666666666667	0.0166666666666667	0.0444444444444444	0.0232558139534884
2L.26831777809	0.530805687203792	0.463917525773196	0.387096774193548	0.379746835443038	0.443478260869565	0.494505494505495	0.576
2L.4739732981843	0.0796019900497512	0.0869565217391304	0.0458015267175573	0.0537634408602151	0.0451127819548872	0.0153846153846154	0.0689655172413793
2L.857032290593	0.00699300699300699	0.0266666666666667	0.00735294117647059	0.0289855072463768	0.02	0.0135135135135135	0.0126582278481013
2L.6997369632215	0.015625	0.0521739130434783	0	0	0	0	0
2L.9299038598524	0.0109289617486339	0	0	0	0	0	0
2L.5731382811199	0.201550387596899	0.223529411764706	0.161616161616162	0.195402298850575	0.174603174603175	0.225806451612903	0.211267605633803
2L.3999414987165	0.0666666666666667	0.0319148936170213	0.0780141843971631	0.0789473684210526	0.0827067669172932	0.0434782608695652	0.0569105691056911
2L.1764371078300	0.172106824925816	0.157894736842105	0.328947368421053	0.2625	0.356687898089172	0.27906976744186	0.363636363636364
2L.3360373244455	0.0502793296089385	0	0	0.0227272727272727	0	0	0
